CODE;CITY;COUNTRY;LAT;LON
XMN;XIAMEN;CHINA;24.54;118.13
OGN;YONAGUNI JIMA;JAPAN;24.47;122.98
RJH;RAJSHAHI;BANGLADESH;24.44;88.62
AUH;ABU DHABI;UNITED ARAB EMIRATES;24.43;54.65
KNH;CHINMEN;TAIWAN;24.43;118.36
AZI;ABU DHABI;UNITED ARAB EMIRATES;24.43;54.46
ISG;ISHIGAKI;JAPAN;24.34;124.19
IXH;KAILASHAHAR;INDIA;24.31;92.01
DJG;DJANET;ALGERIA;24.29;9.45
N/A;MINAMI TORI SHIMA;JAPAN;24.29;153.98
N/A;BANMAW;MYANMAR;24.27;97.25
N/A;DEESA;INDIA;24.27;72.21
N/A;CHINGCHUAKANG;TAIWAN;24.26;120.62
N/A;AL AIN;UNITED ARAB EMIRATES;24.26;55.61
N/A;ABU DHABI;UNITED ARAB EMIRATES;24.25;54.55
N/A;JEBEL DHANA;UNITED ARAB EMIRATES;24.19;52.61
TXG;CHUNG;TAIWAN;24.19;120.65
AKF;KUFRA;LIBYA;24.18;23.31
IRD;ISHURDI;BANGLADESH;24.15;89.05
YNB;YENBO;SAUDI ARABIA;24.14;38.06
N/A;KAMALPUR;INDIA;24.14;91.81
N/A;PETROLINE 10;SAUDI ARABIA;24.11;41.04
N/A;AL HAMRA;UNITED ARAB EMIRATES;24.07;52.46
HUN;HUALIEN;TAIWAN;24.02;121.62
IXA;AGARTALA;INDIA;23.89;91.24
DAC;DHAKA;BANGLADESH;23.84;90.40
DBO;DHANBAD;INDIA;23.83;86.43
N/A;DHAKA;BANGLADESH;23.78;90.38
AJL;AIZWAL;INDIA;23.75;92.80
N/A;BOKARO;INDIA;23.64;86.15
MCT;MUSCAT;OMAN;23.59;58.28
MZG;MAKUNG;TAIWAN;23.57;119.63
N/A;PANAGARH;INDIA;23.47;87.43
CYI;CHIAYI;TAIWAN;23.46;120.39
SWA;SHANTOU;CHINA;44674.00;116.68
WOT;WANG AN;TAIWAN;23.37;119.49
IXR;RANCHI;INDIA;23.32;85.32
BHO;BHOPAL;INDIA;23.29;77.34
N/A;KALAY;MYANMAR;23.19;94.05
JSR;JESSORE;BANGLADESH;23.18;89.16
CAN;GUANGZHOU;CHINA;23.18;113.27
JLR;JABALPUR;INDIA;23.18;80.05
N/A;MOMEIK;MYANMAR;23.09;96.65
AMD;AHMEDABAD;INDIA;23.08;72.63
LSH;LASHIO;MYANMAR;22.98;97.75
TNN;TAINAN;TAIWAN;22.95;120.21
IXW;JAMSHEDPUR;INDIA;22.81;86.17
TMR;TAMANRASSET;ALGERIA;22.81;5.45
N/A;TAITUNG;TAIWAN;22.79;121.18
TTT;FENGNIN;TAIWAN;22.76;121.09
IDR;INDORE;INDIA;22.72;75.80
N/A;TSOYING;TAIWAN;22.71;120.28
N/A;PINGTUNG;TAIWAN;44764.00;120.48
GNI;GREEN ISLAND;TAIWAN;22.67;121.46
PIF;PINGTUNG;TAIWAN;22.67;120.46
CCU;CALCUTTA;INDIA;22.66;88.45
SZX;SHENZHEN;CHINA;22.64;113.81
NNG;NANNING;CHINA;22.61;108.17
KHH;KAOHSIUNG;TAIWAN;22.58;120.35
JGA;JAMNAGAR;INDIA;22.47;70.01
ABS;ABU SIMBEL;EGYPT;22.38;31.61
RAJ;RAJKOT;INDIA;22.31;70.78
HKG;HONG KONG;HONG KONG;22.31;113.91
RRK;ROURKELA;INDIA;22.26;84.81
CGP;CHITTAGONG;BANGLADESH;22.25;91.81
MFM;MACAU;MACAU;22.15;113.59
KYD;LANYU;TAIWAN;22.03;121.53
PAB;BILASPUR;INDIA;21.99;82.11
BHU;BHAUNAGAR;INDIA;21.75;72.19
MDL;MANDALAY;MYANMAR;21.70;95.98
JED;JEDDAH;SAUDI ARABIA;21.68;39.16
PBD;PORBANDAR;INDIA;21.65;69.66
N/A;FLORIDA;CUBA;44702.00;-78.20
CXB;COX'S BAZAR;BANGLADESH;21.45;91.96
N/A;JEDDAH;SAUDI ARABIA;21.35;39.17
KET;KENGTUNG;MYANMAR;21.30;99.64
HAN;HANOI;VIET NAM;21.22;105.81
N/A;BAGAN;MYANMAR;21.18;94.93
RPR;RAIPUR;INDIA;21.18;81.74
STV;SURAT;INDIA;21.12;72.74
NAG;NAGPUR;INDIA;21.09;79.05
N/A;SHANTE;MYANMAR;20.94;95.91
N/A;LANYWA;MYANMAR;20.94;94.82
N/A;NAMSANG;MYANMAR;20.89;97.74
N/A;NAWAPARA;INDIA;20.87;82.52
HEH;HEHO;MYANMAR;20.74;96.79
AKD;AKOLA;INDIA;20.70;77.06
MOG;MONG HSAT;MYANMAR;20.52;99.26
N/A;WADI-AL-DAWASIR;SAUDI ARABIA;20.50;45.20
THL;TACHILEK;MYANMAR;20.48;99.94
SLF;SULAYEL;SAUDI ARABIA;20.47;45.62
NMB;DAMAN;INDIA;20.44;72.84
ABT;EL-BAHA;SAUDI ARABIA;20.30;41.63
N/A;BANE HOUEI SAY;LAOS;20.26;100.44
BBI;BHUBANESWAR;INDIA;20.24;85.82
AKY;SITTWE;MYANMAR;20.13;92.87
N/A;UTKELA;INDIA;20.10;83.18
BHH;BISHA;SAUDI ARABIA;19.98;42.62
ISK;NASIK ROAD;INDIA;19.96;73.81
LPQ;LUANG PRABANG;LAOS;19.90;102.16
IXU;AURANGABAD;INDIA;19.86;75.40
N/A;LOIKAW;MYANMAR;19.69;97.22
PZU;PORT SUDAN;SUDAN;19.58;37.22
N/A;CHIANG RAI;THAILAND;19.50;100.29
N/A;PHONG SAVANH;LAOS;19.46;103.22
KYP;KYAUKPYU;MYANMAR;19.43;93.53
N/A;BOMBAY;INDIA;19.10;72.83
BOM;BOMBAY;INDIA;19.09;72.87
N/A;TAUNGOO;MYANMAR;19.03;96.40
N/A;DIRKOU;NIGER;18.97;12.87
N/A;JEYPORE;INDIA;18.88;82.55
N/A;PYAY;MYANMAR;18.82;95.27
PNQ;PUNE;INDIA;18.58;73.92
SNW;THANDWE;MYANMAR;18.46;94.30
LPT;LAMPANG;THAILAND;18.27;99.50
AHB;ABHA;SAUDI ARABIA;18.24;42.66
PRH;PHRAE;THAILAND;18.13;100.16
SFG;ST. MARTIN;ANTILLES;44579.00;-63.05
N/A;WARANGAL;INDIA;17.92;79.60
FYT;FAYA-LARGEAU;CHAD;17.92;19.11
N/A;BIDAR;INDIA;17.91;77.49
SBH;ST.-BARTHELEMY;ANTILLES;44821.00;-62.85
N/A;UTTARADIT;THAILAND;17.67;100.24
TTH;THUMRAIT;OMAN;17.67;54.02
N/A;TUGUEGARAO;PHILIPPINES;17.64;121.73
N/A;DUNDIGUL;INDIA;17.63;78.40
SSE;SHOLAPUR;INDIA;17.63;75.94
EAM;NEJRAN;SAUDI ARABIA;17.61;44.42
N/A;VIGAN;PHILIPPINES;17.55;120.36
SHW;SHARURAH;SAUDI ARABIA;17.47;47.12
HYD;HYDERABAD;INDIA;17.45;78.46
LOE;LOEI;THAILAND;17.44;101.72
KOP;NAKHON PHANOM;THAILAND;17.41;104.78
UTH;UDON THANI;THAILAND;17.39;102.79
N/A;NAKHON PHANOM;THAILAND;17.38;104.64
N/A;TAK;THAILAND;17.23;99.06
SNO;SAKON NAKHON;THAILAND;17.20;104.12
RJA;RAJAHMUNDRY;INDIA;17.11;81.82
SLL;SALALAH;OMAN;17.04;54.09
AJY;AGADEZ;NIGER;16.97;8.00
N/A;CAUAYAN;PHILIPPINES;16.93;121.75
RGN;YANGON;MYANMAR;16.91;96.13
GIZ;GIZAN;SAUDI ARABIA;16.90;42.59
N/A;HPA-AN;MYANMAR;16.89;97.68
N/A;PHETCHABUN;THAILAND;16.82;101.25
N/A;PATHEIN;MYANMAR;16.81;94.78
PHS;PHITSANULOK;THAILAND;16.78;100.28
N/A;TAK;THAILAND;44758.00;98.55
KLH;KOLHAPUR;INDIA;16.66;74.29
N/A;BAGABAG;PHILIPPINES;16.62;121.25
N/A;SAN FERNANDO;PHILIPPINES;16.60;120.30
ZVK;SAVANNAKHET;LAOS;16.56;104.76
N/A;NAGARJUNSAGAR;INDIA;16.54;79.32
VGA;VIJAYAWADA;INDIA;16.53;80.80
BAG;BAGUIO;PHILIPPINES;16.38;120.62
XLS;ST. LOUIS;SENEGAL;44697.00;-16.46
DAD;DANANG;VIET NAM;16.04;108.20
N/A;LINGAYEN;PHILIPPINES;16.04;120.24
IXG;BELGAUM;INDIA;15.86;74.62
N/A;NAKHON SAWAN;THAILAND;15.67;100.14
KRT;KHARTOUM;SUDAN;15.59;32.55
KSL;KASSALA;SUDAN;15.39;36.33
GOI;GOA;INDIA;15.38;73.83
N/A;IBA;PHILIPPINES;15.33;119.97
N/A;NAKHON SAWAN;THAILAND;15.28;100.30
PKZ;PAKSE;LAOS;15.13;105.78
SPN;SAIPAN;MARIANA ISLANDS;15.12;145.73
N/A;TANOUT;NIGER;15.00;8.77
TNI;WEST TINIAN;MARIANA ISLANDS;15.00;145.62
N/A;FLORIDABLANCA;PHILIPPINES;14.99;120.49
NAK;NAKHON RATCHASIMA;THAILAND;14.93;102.08
THZ;TAHOUA;NIGER;14.88;5.27
N/A;LOP BURI;THAILAND;14.87;100.66
N/A;SURIN;THAILAND;14.87;103.49
CDP;CUDDAPAH;INDIA;14.51;78.77
MNL;MANILA;PHILIPPINES;14.51;121.02
N/A;JOSE PANGANIBAN;PHILIPPINES;14.29;122.65
ROP;ROTA;MARIANA ISLANDS;14.17;145.24
N/A;COCO ISLAND;MYANMAR;14.14;93.37
N/A;NAKHON PATHOM;THAILAND;14.10;99.92
N/A;DAWEI;MYANMAR;14.10;98.20
SLU;CASTRIES;ST. LUCIA ISLAND;44606.00;-60.99
N/A;LIPA;PHILIPPINES;13.96;121.13
BKK;BANGKOK;THAILAND;13.91;100.61
AEH;ABECHE;CHAD;13.85;20.84
ZND;ZINDER;NIGER;13.78;8.98
N/A;PRACHIN BURI;THAILAND;13.77;102.32
N/A;SAN SALVADOR;EL SALVADOR;44755.00;-89.12
TIR;TIRUPETI;INDIA;13.63;79.54
ELF;EL FASHER;SUDAN;13.62;25.33
N/A;NAGA;PHILIPPINES;13.59;123.27
UAM;ANDERSEN;MARIANA ISLANDS;13.58;144.93
N/A;VIRAC;PHILIPPINES;13.58;124.21
N/A;STUNG TRENG;CAMBODIA;13.53;106.01
MFG;MARADI;NIGER;13.50;7.13
N/A;TYPHOON WARNING CTR;MARIANA ISLANDS;44694.00;144.83
GUM;AGANA;MARIANA ISLANDS;13.48;144.80
NIM;NIAMEY;NIGER;13.48;2.18
MQX;MAKALE;ETHIOPIA;13.47;39.53
REP;SIEM-REAP;CAMBODIA;13.41;103.81
N/A;DIFFA;NIGER;13.37;12.63
N/A;MARINDUQUE;PHILIPPINES;13.36;121.83
N/A;MAMBURAO;PHILIPPINES;13.21;120.61
EBD;EL OBEID;SUDAN;13.15;30.23
N/A;BATTAMBANG;CAMBODIA;13.10;103.22
IXE;MANGALORE;INDIA;35400.00;74.89
BLR;BANGALORE;INDIA;35034.00;77.67
SKO;SOKOTO;NIGERIA;12.92;5.21
N/A;TAMBARAM;INDIA;12.91;80.12
KDA;KOLDA;SENEGAL;32478.00;-14.96
UTP;RAYONG;THAILAND;25173.00;101.01
HHQ;PRACHUAP KHIRI KHAN;THAILAND;12.63;99.95
GDQ;GONDAR;ETHIOPIA;12.52;37.43
N/A;CATARMAN;PHILIPPINES;12.50;124.64
MGZ;MYEIK;MYANMAR;12.44;98.62
CSK;CAP SKIRING;SENEGAL;15311.00;-16.75
N/A;SAN JOSE;PHILIPPINES;12.36;121.05
N/A;KOMPONG CHNANG;CAMBODIA;12.26;104.56
QUS;GUSAU;NIGERIA;12.17;6.70
NDJ;N'DJAMENA;CHAD;12.13;15.03
N/A;CALBAYOG;PHILIPPINES;12.07;124.55
UYL;NYALA;SUDAN;12.05;24.96
KAN;KANO;NIGERIA;12.05;8.52
MIU;MAIDUGURI;NIGERIA;11.86;13.08
N/A;DAMAZIN;SUDAN;11.79;34.34
N/A;SALEM;INDIA;11.78;78.07
KLO;KALIBO;PHILIPPINES;11.68;122.38
IXZ;PORT BLAIR;INDIA;11.65;92.73
BJR;BAHAR DAR;ETHIOPIA;11.61;37.32
N/A;ROXAS;PHILIPPINES;11.60;122.75
PNH;PHNOM-PENH;CAMBODIA;11.55;104.84
1Z8;ENIWETOK ISLAND;MARSHALL ISLANDS;11.34;162.33
TAC;TACLOBAN;PHILIPPINES;11.23;125.03
BOY;BOBO-DIOULASSO;BURKINA FASO;42675.00;-4.33
CCJ;CALICUT;INDIA;11.14;75.96
ZAR;ZARIA;NIGERIA;41579.00;7.69
N/A;ORMOC;PHILIPPINES;11.06;124.57
N/A;GUIUAN;PHILIPPINES;11.04;125.74
CJB;COIMBATORE;INDIA;11.03;77.04
AGX;AGATTI ISLAND;INDIA;10.82;72.18
SGN;HO CHI MINH CITY;VIET NAM;30225.00;106.66
SJI;SAN JOSE;PHILIPPINES;10.77;121.93
TRZ;TIRUCHCHIRAPPALLI;INDIA;10.77;78.71
N/A;TANJORE;INDIA;26573.00;79.10
ILO;ILOILO;PHILIPPINES;10.71;122.55
KAD;KADUNA;NIGERIA;10.70;11871.00
CUP;CARUPANO;VENEZUELA;24381.00;-63.26
BCD;BACOLOD;PHILIPPINES;10.64;122.93
PBL;PUERTO CABELLO;VENEZUELA;17807.00;-68.07
MVR;MAROUA;CAMEROON;10.45;14.26
CUM;CUMANA;VENEZUELA;16711.00;-64.13
BBO;BERBERA;SOMALIA;10.39;44.94
NOP;MASBATE;PHILIPPINES;10.31;123.98
N/A;MARACAY;VENEZUELA;45931.00;-67.65
IRO;BIRAO;CENTRAL AFRICAN REP.;10.24;22.72
N/A;KAWTHOUNG;MYANMAR;10.05;98.54
IXM;MADURAI;INDIA;9.83;78.09
N/A;RANONG;THAILAND;9.78;98.59
